#n,116241184
#min,-75.500000
#max,443.320000
#sum,-3308459096.079901
#sumsq,108116630740.459290
3734,95903
7752,17
16842,1
5541,916
9475,4
5054,3769
8112,17
2929,33531
9937,3
2752,21381
9858,2
6730,211
4655,6851
4538,9024
3485,114365
6507,145
4417,12718
6419,382
6345,435
2204,1821
6208,504
10285,2
8135,3
4948,4255
2803,24145
9950,2
2775,22612
6678,277
5653,1535
6560,146
4470,10818
2326,3961
4166,29213
3061,48745
7133,97
10179,1
7876,36
3779,132362
7717,38
5584,1713
9438,3
4076,38882
1952,213
9008,3
12006,1
6849,68
2661,16560
8784,4
2579,13007
9732,1
2492,9154
9619,2
11461,1
6166,291
2046,787
11246,1
2947,35431
6477,143
8233,8
2861,28124
5929,970
7783,20
5631,1571
3404,162090
7488,31
13458,1
5244,2983
6123,623
4033,22529
9045,2
2897,30392
1698,10
6804,94
6747,184
8741,5
4600,7994
2534,11031
15815,1
9654,1
2358,4734
7388,25
5290,2771
6310,425
4118,34062
10105,1
8869,9
3705,49608
5512,1914
8568,12
5479,2040
8270,8
10124,1
1788,47
3724,96750
7746,31
5537,1848
8291,16
8162,18
9082,2
9921,2
2722,19594
9868,4
5680,1468
6700,216
4508,9709
6511,300
4401,20019
2317,3778
6238,469
4157,29820
5045,3785
8006,30
9849,3
6721,216
4662,6759
4529,9168
6570,283
4460,11482
6372,355
10456,2
3256,84315
2215,2041
15521,1
6219,534
7121,86
10677,1
7604,19
3077,51009
2015,224
2976,38121
6446,341
3085,52424
8202,16
2959,36521
2836,26525
5666,765
3475,171022
6469,329
5235,2901
10275,2
1874,53
3887,34421
5885,1027
6884,245
7143,78
1934,198
4898,4628
7828,51
9754,1
7795,31
8578,8
5506,1940
8260,11
2073,625
3004,41338
7088,50
10077,1
3677,51794
5521,1910
8283,14
13362,1
2094,791
7192,89
4055,21138
1979,145
9126,1
8086,15
2646,16129
8763,5
9719,2
2295,3337
6145,668
3020,43238
10057,1
3657,158746
7635,20
10620,2
5444,2139
3041,45969
3856,74295
3759,91527
7614,35
9458,1
9169,1
8140,23
9907,1
6821,173
2700,18518
6766,105
2609,14158
8724,4
4625,7403
2511,9892
1482,2
9671,1
7592,39
6537,451
4427,6181
10499,1
11500,1
3299,46004
4302,9115
6335,439
9222,6
2822,25639
5672,1480
8217,6
7114,79
1905,202
9765,3
7529,20
3198,72784
9299,2
1924,100
4888,4566
7838,11
9744,1
7175,88
8809,1
3624,109344
7686,39
8548,3
5419,2233
8250,17
2065,613
4064,40768
1841,80
14108,1
8792,4
2581,12953
4598,7846
6174,560
4043,65969
9075,10
11083,1
6856,240
8771,7
2566,12308
6580,272
4490,10491
9606,2
8469,9
2283,3121
6153,626
8195,14
3030,45004
3805,41455
5807,1190
8844,5
3661,158085
7643,28
10630,1
5454,2071
10519,1
3319,47417
3053,47726
10042,1
7765,44
10828,2
3642,108716
5554,1764
10653,1
8150,11
17057,1
6813,68
1687,11
2710,19100
6772,153
2523,10324
1496,1
7586,39
2347,4561
11510,1
7397,60
4316,17671
9236,2
4107,35719
9178,7
5075,3598
9912,1
6830,152
5691,761
2618,14837
6711,197
4634,6958
8713,4
2500,9474
9660,2
6522,293
2409,6254
4432,12155
10488,1
3288,45417
6324,437
2225,2088
7104,43
10087,2
3863,72898
3687,51299
3188,70917
5059,3627
2924,32978
9855,1
4658,6831
4535,9197
3488,114285
6414,344
2300,3477
6348,450
2209,1843
6205,517
4140,31896
8132,10
5038,3718
11121,1
2804,24331
9957,1
2772,22601
4679,6379
5654,1534
6567,285
4477,5322
2321,3772
6369,395
2268,2666
4161,29862
9026,3
1857,131
9981,2
2786,23264
2597,13630
7514,44
11586,1
4384,13892
1959,214
9003,10
16100,1
6842,143
1656,11
2572,12376
9739,2
2499,9555
6590,367
9612,2
4480,10495
2396,5810
4365,14960
7346,67
9245,2
2043,534
2942,34843
6472,293
8236,14
8183,14
9063,3
1892,102
7919,35
6862,220
1676,6
2552,11733
9632,1
4341,15923
1225,1
7366,33
6295,487
9261,3
6126,912
4036,67003
9040,3
2892,30359
6908,139
6801,231
6742,191
8744,3
4605,7746
2531,10885
9651,1
9538,3
5295,2706
6315,690
3016,42917
10007,1
8862,2
3607,167332
7661,42
5519,1880
10616,1
8563,11
5472,2066
2086,670
7184,110
3875,105992
1824,28
8892,1
3691,51160
7549,23
5482,2077
8165,23
9085,9
2725,19926
5687,1455
6707,104
6516,154
4406,13256
2310,3645
11525,1
9359,2
4239,22673
4150,30666
5048,3686
8102,10
2742,20825
9844,1
4524,9293
2337,4291
2218,2040
4177,14220
6214,560
9032,2
1861,79
6891,62
2792,23551
1605,1
1414,1
7504,15
4394,13730
7315,99
4185,27342
2010,363
11210,2
2973,37589
6443,391
8207,4
3080,51706
2031,220
2956,36245
2839,26535
5669,1504
6466,178
8222,25
1871,142
3882,104641
5880,1025
6881,231
7169,77
9212,4
1887,180
9050,2
2886,29857
6918,123
6877,78
1663,14
6756,291
8754,2
2547,11498
1375,1
9528,1
4332,16594
7373,89
10011,2
5837,1118
7798,30
8812,4
3611,165971
7673,49
8575,9
5402,1175
3003,41048
3670,104781
5526,2877
8284,10
2093,772
7195,92
8173,16
9093,2
2733,10331
9875,2
4515,9691
2360,4777
6225,528
4120,33985
3830,40017
3324,48649
5137,3416
3044,46475
3853,75034
5569,1821
7611,48
2000,364
2901,30963
6431,501
2109,863
11309,1
3090,53277
2827,25868
5677,747
8379,6
8212,13
3896,67174
1807,69
5890,1448
10850,1
1432,1
7522,54
3193,71813
9292,2
5864,1062
8823,2
11834,1
10749,2
8522,12
5433,2150
8355,10
2146,1127
3149,63176
3623,109353
7681,52
10728,1
8257,11
3128,59571
2062,584
4069,20006
9013,2
1620,7
4595,7751
4371,14698
7330,52
9251,1
6179,601
11170,1
7957,7
9803,5
1599,1
4563,8274
2370,5027
9379,2
4219,24211
6253,462
4130,33071
3035,45068
10064,1
3800,126704
5802,612
8841,3
3664,105096
7646,48
3538,115069
10635,1
5451,3205
5129,3416
3821,80269
7623,50
3335,98708
8155,8
6816,73
2715,19410
1682,9
6777,81
8739,5
2526,10627
1493,3
9646,3
7583,38
2342,4461
7392,55
4313,17655
9233,1
4102,17918
3908,32515
1836,65
3845,76465
8884,3
5748,1355
9696,2
1461,1
7571,52
5494,2004
7109,136
1811,54
10785,2
3556,114350
7552,25
5396,2374
10356,2
3185,69964
8118,17
2923,32750
2758,10634
12762,1
4532,9301
6413,160
2307,3479
6202,260
4147,30846
10031,1
8836,4
3631,109457
7697,28
10758,2
8555,4
5426,3383
3349,50613
8344,9
3158,32460
2052,555
6965,163
10977,1
9883,2
1630,1
7320,68
4078,38943
9006,2
6847,155
1653,14
2577,13029
6595,218
9617,1
4485,10443
2393,5743
4360,14985
7343,66
16453,1
9240,3
6168,617
3810,82834
5816,582
8873,2
7652,13
3528,115184
5463,2125
10504,1
3304,140353
8381,7
10328,1
3115,57357
8186,17
7028,174
9066,2
1897,73
6867,172
1718,30
1673,10
2557,12191
9637,1
4344,15894
7363,26
6290,649
9264,3
9205,4
11156,1
2899,31138
6903,191
1696,20
9821,2
6749,94
4541,8899
9533,3
2356,4729
4325,16945
7386,58
6271,501
4116,34365
3938,60130
8997,5
5778,1257
3567,113899
7563,29
10367,3
3919,31204
3872,71244
1823,77
8895,8
5759,1272
3696,100902
9588,1
5485,2031
8168,17
9088,4
2931,33436
2728,20039
9862,2
4502,4845
6401,553
9354,2
4234,23081
6232,492
5986,882
6994,124
1568,2
9388,1
7218,81
9037,3
1864,145
6894,138
2797,24100
12934,1
1600,3
7501,84
4391,13733
7408,52
7310,34
4180,27693
8510,7
3384,105726
2174,1448
8301,6
8208,15
2034,439
2953,35792
6463,164
15663,1
8227,12
7038,70
6932,71
1708,12
1645,3
6491,165
12629,1
2385,5549
9502,3
4354,15393
7355,53
6280,468
9274,3
2982,57918
7967,14
6915,222
9833,1
8759,6
4553,8830
17788,1
9525,4
7466,27
6263,507
5830,1120
8815,3
3616,55518
7674,15
19932,1
8572,14
5405,2305
2079,678
7947,17
9813,1
1585,5
4573,8353
8586,6
9365,1
4205,25405
6243,504
8178,17
9098,1
2738,20931
12647,1
11538,1
4224,24048
3835,78081
10837,1
3659,106257
3321,96635
5132,3292
6985,61
1610,4
1579,4
7533,41
7418,58
9399,6
7300,76
4190,27082
9283,1
7209,126
2005,511
6009,882
2904,31273
4818,5114
4779,5391
6434,486
5189,3042
3095,54439
2024,248
11224,1
2965,37142
6455,345
8501,4
8372,17
8219,13
7008,111
6942,132
7934,31
1738,21
16000,1
1536,5
4580,8179
9572,3
6483,315
7457,27
7246,85
4958,4286
5863,1081
8824,6
6668,230
2439,7073
8525,9
5434,2273
8352,11
2141,1073
5840,1555
8803,14
8542,5
10556,3
5413,2256
3356,101469
3125,59452
7971,17
8592,1
4273,20447
7283,57
9313,6
7952,9
9806,2
4566,8492
2375,5184
6256,476
4135,32242
7649,13
3537,57452
8495,4
3313,47244
10337,1
5126,3399
3059,48378
3824,79852
3648,107849
7626,56
10659,1
3330,48896
2914,32269
7997,16
4808,5182
8659,5
6424,160
8321,8
3905,32920
8980,9
3848,75823
8889,4
5745,1289
3570,113717
5499,2052
10370,1
13407,1
3869,35859
1816,66
10867,1
3551,114503
7555,34
5391,2431
3182,104913
6034,715
4928,4344
5871,1099
5798,1195
4744,5826
6618,235
8533,5
8362,11
2157,1274
3176,68112
5850,1097
8916,4
10890,1
10753,2
8637,6
10542,1
3342,99481
5326,2631
3153,64015
5155,3310
2059,606
9028,4
1859,93
6960,55
2788,23087
9886,1
1635,4
2599,13620
9550,4
7325,53
3995,50706
4965,4091
8936,4
4781,5352
6655,249
3362,153894
5306,2729
2192,1605
3133,30242
5171,3159
8058,17
5909,980
3815,122041
5813,1157
8876,2
2698,18390
7657,25
5466,1054
3301,139130
8384,13
10408,1
3208,37997
3110,56842
2994,40040
7023,167
6925,118
7917,16
1713,20
1678,16
7470,42
9515,3
7368,46
4251,32539
9331,2
6069,716
7981,33
4838,4948
7888,24
4719,5927
8333,15
2124,924
7098,147
8990,4
10816,1
3560,114044
7564,42
3429,166758
5269,2798
10360,2
3914,63846
8898,3
5754,1355
3547,114884
1453,1
7543,41
9585,1
5488,2037
5387,2388
10347,1
6024,736
4938,4370
8945,2
5788,1222
4754,5795
10762,1
6608,276
8606,7
2419,6510
10591,1
3391,53103
5375,2442
8417,8
2161,1247
3162,66222
5983,808
6991,59
9468,4
6970,121
2798,24065
10966,1
9892,1
7407,34
4284,19456
7274,30
2979,38936
8515,6
3381,105642
6449,179
2171,1429
8304,4
5102,3674
6082,750
8048,39
8923,3
5825,1036
2688,18037
10700,1
10577,1
3377,52170
11488,1
8394,9
5313,2610
10418,1
3218,114195
2187,1565
3100,54813
7035,53
7901,41
1705,9
1648,4
2388,5730
7440,73
4359,15307
9406,1
7358,80
4243,22178
9323,2
9279,1
2985,39683
7960,12
6912,190
1669,2
9834,3
4554,8576
9522,4
7461,53
4338,16352
7379,29
6264,510
9218,4
3925,93442
5934,969
5765,1807
3510,115003
4875,4748
9818,1
8686,7
4578,8169
6248,459
9341,2
4221,24121
12291,1
1795,54
3739,94978
1557,2
9593,4
9478,4
7227,38
6980,125
1615,4
1426,1
7536,61
7305,71
4195,26259
9286,4
6002,405
4813,5148
4772,5455
8314,8
5182,3170
2107,873
10176,2
7062,159
1752,33
7879,10
3776,88371
7718,26
7431,99
9437,3
4290,19311
7260,40
6945,131
7933,28
7818,19
16007,1
7739,29
1531,2
4587,8113
9575,4
6484,458
7450,50
7241,41
4955,4209
8960,3
11915,1
8829,2
6665,331
3590,169622
8627,4
2434,7097
8528,11
5439,2204
5350,2546
10390,1
3143,62260
5141,3410
3953,57312
5924,959
5713,1360
6693,211
3500,172517
3409,109057
7485,28
5249,2943
10300,1
7974,13
8597,9
4276,30238
7286,77
9316,4
9809,3
1593,8
4569,8470
4213,24606
6259,477
5808,1155
3532,172772
8490,9
10516,1
3316,47873
10332,2
5123,3476
6051,1030
4822,5107
7892,27
4721,5965
2136,1064
6072,746
2919,32637
4805,5190
4702,6161
8654,3
6429,155
8427,6
2111,878
3902,33046
10913,1
5742,1303
3577,57255
10189,1
7015,158
6953,223
7921,19
3789,86182
1725,27
7868,26
1527,1
9563,2
7420,57
7257,37
9195,1
8035,15
4923,4359
8970,4
5793,1185
9784,2
3580,56177
6613,131
8611,7
2424,6716
8538,4
5340,2575
3265,128868
8369,8
10380,1
5855,1012
8913,8
10895,1
8838,3
7699,15
8632,7
5428,2232
10547,1
3347,100160
5323,2606
3156,64389
5150,3305
1939,281
4895,4470
7825,26
12601,1
4262,20969
7292,56
9302,4
3990,77286
4960,4151
9978,2
8933,3
4784,5288
6650,234
10736,1
17830,1
6548,435
4458,11333
10567,1
3367,103430
5303,2633
2197,1654
3136,61357
5174,3121
5115,3469
6095,649
3971,54127
8053,19
4981,4110
5902,502
5818,1110
2693,18218
5731,1385
11848,1
3526,114955
8480,9
10403,2
3203,72971
10326,1
1976,237
9129,1
6043,744
8089,14
4852,4775
4733,5898
2649,16208
9716,1
8474,9
9148,1
7986,15
2628,15075
8334,8
2123,1045
11323,1
7095,94
3932,91793
5772,1242
1479,2
7569,34
3424,110491
18758,1
5264,2794
5087,3574
6107,654
9164,2
4017,47175
4912,4279
2604,13966
4628,7327
6622,240
8660,6
2473,8434
10494,2
8431,5
3294,45915
6338,420
5068,3708
6021,779
8940,5
4751,5738
8603,12
3394,53949
5370,2457
8412,7
2238,2247
2164,1331
3167,66743
10144,1
7050,128
1760,38
3744,46988
1562,1
9467,5
9382,2
7212,117
6975,110
10963,1
9897,5
9545,2
7402,21
4281,19707
7271,81
3980,26359
8062,20
4970,4140
5951,1389
2819,24962
9968,1
8905,6
4794,5340
5649,1498
6640,362
6558,263
4448,11770
5335,2489
10432,1
3232,118962
5164,3198
5006,4031
4993,3961
3963,56021
8045,23
5972,874
5828,1142
2685,17841
5723,1319
2256,2556
8399,7
10415,1
3215,114868
6186,596
4096,36608
7032,53
6938,66
7906,33
1702,23
9508,1
7447,57
9401,1
4244,22343
9324,2
10215,5
3943,88648
5912,980
5703,1364
6683,223
3415,164483
7491,21
5255,2805
10234,1
2877,28984
5627,780
3434,111361
5274,2818
7949,13
4870,4770
8683,7
14749,1
8588,8
9175,7
5078,3619
6013,802
4907,4514
8950,9
11947,1
4763,5598
2615,14362
4639,7121
6637,334
8671,3
2404,6117
5360,2431
8406,11
3285,89289
6329,467
2228,2053
5193,3172
1790,50
1552,3
5549,1842
9596,4
7222,78
7041,56
5995,833
1771,71
1577,3
7416,18
9397,4
7207,34
5037,3828
8012,15
4940,4375
5943,913
9958,3
4676,6563
6670,222
6568,245
4478,10672
6366,224
2267,2786
10442,1
3242,81139
3069,50417
12227,1
10171,3
7065,145
1755,15
3771,89669
1517,1
7436,51
9430,2
4297,18640
7267,66
7002,82
6948,202
3796,85678
1732,35
7815,36
7734,53
9578,3
6489,345
9417,3
2846,27117
6796,202
5616,792
3463,113873
5223,3075
10263,1
3956,56885
2869,28857
5921,929
5716,648
6696,205
5639,1586
3505,57703
7480,52
7155,77
1944,205
4860,4715
9724,1
2484,8894
8598,5
4279,20141
7289,67
9319,2
16363,1
7958,17
1596,7
9376,1
4216,24548
13231,1
1780,10
10924,1
1546,1
9483,1
8299,6
7236,66
6137,614
1983,140
4027,23182
9132,5
8092,14
2652,16185
2443,7413
8441,12
6075,692
4802,5122
4705,6327
8653,12
8420,5
2116,933
7129,33
10167,2
7073,149
1743,36
3767,90285
7846,32
27165,1
7705,28
5574,1762
16815,1
9440,1
10182,6
13147,1
6958,107
3782,131228
7863,10
7724,19
5595,1654
9568,4
9421,1
9190,5
8030,23
4926,4370
8975,4
5796,1181
3585,112630
6616,121
8614,4
2421,6648
5345,2546
3260,84590
10385,1
2159,1284
3178,68560
7164,81
1917,161
7803,46
4890,4615
7820,29
4267,20641
7297,64
4080,19310
5010,3869
8075,20
5964,871
11040,1
9973,1
8938,2
4691,6319
6543,294
3441,56246
4453,11424
6381,378
2240,2285
5308,2664
10425,1
3225,77733
5201,3031
6190,859
10241,2
7080,104
10114,4
3714,98434
5529,1887
9495,1
1971,395
6044,801
4855,4812
4734,5898
9711,2
8473,5
1996,500
9145,4
6063,750
4832,5080
7882,11
4713,5997
2625,15007
8641,7
2456,7801
8450,10
8339,13
3049,47297
7852,8
3751,92994
7773,48
5564,1792
9450,1
5082,3542
6102,318
8148,13
9161,4
4012,24034
4917,4319
12062,1
6829,73
2708,18975
2601,13795
6627,131
8665,6
2519,10361
9679,1
2476,8525
11676,1
10491,2
8434,8
3291,45124
9180,2
5067,3639
8020,21
4932,4439
5782,1238
15943,1
4644,6939
8705,4
6602,145
3494,57941
2413,6465
10470,1
6354,418
3270,86436
2237,2256
3168,67061
10141,1
7055,112
5989,818
1765,31
3741,47285
1567,2
9462,2
9387,2
7217,96
4880,4619
7830,27
8126,17
5020,3841
2814,24740
9965,4
2766,22088
8908,4
4799,5334
4683,6512
5644,1547
6555,253
3453,112772
4445,11578
6393,380
2270,2749
5338,2587
5213,2939
5169,3148
10253,2
4091,18613
5108,3488
6088,691
5001,4090
4994,4176
3964,55667
8042,23
5975,841
2682,17865
5724,1368
2251,2414
5319,2632
10412,1
3212,112968
6181,542
1967,250
9116,3
4843,5055
2676,17475
8779,4
8692,5
9707,2
6588,143
4498,9891
8461,7
3948,58753
2851,27477
5919,980
6781,282
5708,1312
6688,109
5601,2494
8246,8
10231,2
2872,29056
13973,1
5622,1554
3431,111354
5271,2750
5096,3645
6116,304
8158,12
15316,1
9153,8
4006,49015
2718,19599
2633,15314
8734,9
4617,7409
2462,8169
5287,2777
6307,454
9170,4
6016,407
4902,4493
8955,5
6838,81
4766,5498
5699,1409
6719,203
2610,14061
6632,99
8674,3
2508,9838
2401,6050
5365,2463
10480,1
8403,8
3280,44353
11410,2
5196,3118
10137,3
3737,47274
7751,50
1559,2
16841,1
5542,1758
7229,40
5051,3711
8117,18
11108,1
2757,32260
6735,88
4650,7063
3480,56731
6502,171
4412,12856
2308,3563
6340,615
2201,1710
4148,30749
10280,2
5030,3733
4947,4238
8015,29
5944,900
4671,6589
6677,102
